entry,at,order
"""iain @ awcWMUmPGG"" checks",2024-12-29T05:06:46.799Z,173544880679900
"Flop:  [Q♦, K♦, 2♣]",2024-12-29T05:06:41.730Z,173544880173000
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T05:06:40.907Z,173544880090700
"""Beauch @ irGF2z1zcw"" folds",2024-12-29T05:06:32.263Z,173544879226300
"""deth @ SjkXUR7rsy"" calls 20",2024-12-29T05:06:27.591Z,173544878759100
"""EF @ QqHuckh3WT"" folds",2024-12-29T05:06:26.619Z,173544878661900
"""iain @ awcWMUmPGG"" raises to 20",2024-12-29T05:06:23.982Z,173544878398200
"""JPo @ MDlaoaGcWz"" posts a big blind of 10",2024-12-29T05:06:19.612Z,173544877961208
"""Beauch @ irGF2z1zcw"" posts a small blind of 5",2024-12-29T05:06:19.612Z,173544877961207
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (575) | #2 ""Beauch @ irGF2z1zcw"" (125) | #3 ""JPo @ MDlaoaGcWz"" (195) | #5 ""iain @ awcWMUmPGG"" (221) | #8 ""EF @ QqHuckh3WT"" (84)",2024-12-29T05:06:19.612Z,173544877961201
"-- starting hand #84 (id: 8t94u1yohksy)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T05:06:19.612Z,173544877961200
"""deth @ SjkXUR7rsy"" shows a 10♠, K♦.",2024-12-29T05:06:17.552Z,173544877755200
"-- ending hand #83 --",2024-12-29T05:06:15.964Z,173544877596402
"""deth @ SjkXUR7rsy"" collected 80 from pot",2024-12-29T05:06:15.964Z,173544877596401
"Uncalled bet of 20 returned to ""deth @ SjkXUR7rsy""",2024-12-29T05:06:15.964Z,173544877596400
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T05:06:15.124Z,173544877512400
"""deth @ SjkXUR7rsy"" bets 20",2024-12-29T05:05:54.245Z,173544875424500
"River: 7♣, 9♠, K♥, 8♦ [6♦]",2024-12-29T05:05:46.262Z,173544874626200
"""JPo @ MDlaoaGcWz"" calls 10",2024-12-29T05:05:45.441Z,173544874544100
"""deth @ SjkXUR7rsy"" bets 10",2024-12-29T05:05:39.412Z,173544873941200
"Turn: 7♣, 9♠, K♥ [8♦]",2024-12-29T05:05:29.185Z,173544872918500
"""iain @ awcWMUmPGG"" folds",2024-12-29T05:05:28.368Z,173544872836800
"""JPo @ MDlaoaGcWz"" calls 10",2024-12-29T05:05:07.496Z,173544870749600
"""Beauch @ irGF2z1zcw"" folds",2024-12-29T05:05:01.744Z,173544870174400
"""deth @ SjkXUR7rsy"" bets 10",2024-12-29T05:04:52.400Z,173544869240000
"Flop:  [7♣, 9♠, K♥]",2024-12-29T05:04:46.554Z,173544868655400
"""Beauch @ irGF2z1zcw"" checks",2024-12-29T05:04:45.746Z,173544868574600
"""deth @ SjkXUR7rsy"" calls 10",2024-12-29T05:04:27.880Z,173544866788000
"""EF @ QqHuckh3WT"" folds",2024-12-29T05:04:26.884Z,173544866688400
"""iain @ awcWMUmPGG"" calls 10",2024-12-29T05:04:25.893Z,173544866589300
"""JPo @ MDlaoaGcWz"" calls 10",2024-12-29T05:04:23.843Z,173544866384300
"""Beauch @ irGF2z1zcw"" posts a big blind of 10",2024-12-29T05:04:10.617Z,173544865061708
"""deth @ SjkXUR7rsy"" posts a small blind of 5",2024-12-29T05:04:10.617Z,173544865061707
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (525) | #2 ""Beauch @ irGF2z1zcw"" (135) | #3 ""JPo @ MDlaoaGcWz"" (225) | #5 ""iain @ awcWMUmPGG"" (231) | #8 ""EF @ QqHuckh3WT"" (84)",2024-12-29T05:04:10.617Z,173544865061701
"-- starting hand #83 (id: zzhnj94rhltt)  (No Limit Texas Hold'em) (dealer: ""EF @ QqHuckh3WT"") --",2024-12-29T05:04:10.617Z,173544865061700
"-- ending hand #82 --",2024-12-29T05:04:07.697Z,173544864769702
"""JPo @ MDlaoaGcWz"" collected 40 from pot",2024-12-29T05:04:07.697Z,173544864769701
"Uncalled bet of 10 returned to ""JPo @ MDlaoaGcWz""",2024-12-29T05:04:07.697Z,173544864769700
"""Beauch @ irGF2z1zcw"" folds",2024-12-29T05:04:06.834Z,173544864683400
"""deth @ SjkXUR7rsy"" folds",2024-12-29T05:04:01.915Z,173544864191500
"""EF @ QqHuckh3WT"" folds",2024-12-29T05:03:49.943Z,173544862994300
"""JPo @ MDlaoaGcWz"" bets 10",2024-12-29T05:03:46.960Z,173544862696000
"""Beauch @ irGF2z1zcw"" checks",2024-12-29T05:03:41.822Z,173544862182200
"""deth @ SjkXUR7rsy"" checks",2024-12-29T05:03:39.916Z,173544861991600
"""EF @ QqHuckh3WT"" checks",2024-12-29T05:03:38.941Z,173544861894100
"Flop:  [J♣, J♥, A♥]",2024-12-29T05:03:36.091Z,173544861609100
"""deth @ SjkXUR7rsy"" checks",2024-12-29T05:03:35.243Z,173544861524300
"""EF @ QqHuckh3WT"" calls 10",2024-12-29T05:03:34.212Z,173544861421200
"""iain @ awcWMUmPGG"" folds",2024-12-29T05:03:29.435Z,173544860943500
"""JPo @ MDlaoaGcWz"" calls 10",2024-12-29T05:03:23.444Z,173544860344400
"""Beauch @ irGF2z1zcw"" calls 10",2024-12-29T05:03:20.412Z,173544860041200
"""deth @ SjkXUR7rsy"" posts a big blind of 10",2024-12-29T05:03:15.207Z,173544859520710
"""EF @ QqHuckh3WT"" posts a small blind of 5",2024-12-29T05:03:15.207Z,173544859520709
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (535) | #2 ""Beauch @ irGF2z1zcw"" (145) | #3 ""JPo @ MDlaoaGcWz"" (195) | #5 ""iain @ awcWMUmPGG"" (231) | #8 ""EF @ QqHuckh3WT"" (94)",2024-12-29T05:03:15.207Z,173544859520703
"-- starting hand #82 (id: vuexqxdjgxor)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-12-29T05:03:15.207Z,173544859520702
"The game's big blind was changed from 8 to 10.",2024-12-29T05:03:15.207Z,173544859520701
"The game's small blind was changed from 4 to 5.",2024-12-29T05:03:15.207Z,173544859520700
"-- ending hand #81 --",2024-12-29T05:03:09.191Z,173544858919102
"""iain @ awcWMUmPGG"" collected 48 from pot with Two Pair, Q's & J's (combination: Q♥, Q♣, J♥, J♦, 7♠)",2024-12-29T05:03:09.191Z,173544858919101
"""iain @ awcWMUmPGG"" shows a J♥, 7♠.",2024-12-29T05:03:09.191Z,173544858919100
"""deth @ SjkXUR7rsy"" checks",2024-12-29T05:03:08.370Z,173544858837000
"""iain @ awcWMUmPGG"" checks",2024-12-29T05:03:07.292Z,173544858729200
"River: 7♥, J♦, Q♥, Q♣ [6♠]",2024-12-29T05:03:01.501Z,173544858150100
"""deth @ SjkXUR7rsy"" checks",2024-12-29T05:03:00.670Z,173544858067000
"""iain @ awcWMUmPGG"" checks",2024-12-29T05:02:54.583Z,173544857458300
"Turn: 7♥, J♦, Q♥ [Q♣]",2024-12-29T05:02:47.553Z,173544856755300
"""deth @ SjkXUR7rsy"" calls 12",2024-12-29T05:02:46.699Z,173544856669900
"""EF @ QqHuckh3WT"" folds",2024-12-29T05:02:43.843Z,173544856384300
"""iain @ awcWMUmPGG"" bets 12",2024-12-29T05:02:38.265Z,173544855826500
"Flop:  [7♥, J♦, Q♥]",2024-12-29T05:02:28.913Z,173544854891300
"""EF @ QqHuckh3WT"" checks",2024-12-29T05:02:28.082Z,173544854808200
"""iain @ awcWMUmPGG"" calls 8",2024-12-29T05:02:25.064Z,173544854506400
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T05:02:17.104Z,173544853710400
"""Beauch @ irGF2z1zcw"" folds",2024-12-29T05:02:16.150Z,173544853615000
"""deth @ SjkXUR7rsy"" calls 8",2024-12-29T05:02:06.621Z,173544852662100
"""EF @ QqHuckh3WT"" posts a big blind of 8",2024-12-29T05:02:01.285Z,173544852128508
"""iain @ awcWMUmPGG"" posts a small blind of 4",2024-12-29T05:02:01.285Z,173544852128507
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (555) | #2 ""Beauch @ irGF2z1zcw"" (145) | #3 ""JPo @ MDlaoaGcWz"" (195) | #5 ""iain @ awcWMUmPGG"" (203) | #8 ""EF @ QqHuckh3WT"" (102)",2024-12-29T05:02:01.285Z,173544852128501
"-- starting hand #81 (id: h7bloac9etqx)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2024-12-29T05:02:01.285Z,173544852128500
"-- ending hand #80 --",2024-12-29T05:01:55.274Z,173544851527404
"""EF @ QqHuckh3WT"" shows a A♥, 4♥.",2024-12-29T05:01:55.274Z,173544851527403
"""JPo @ MDlaoaGcWz"" shows a 7♦, Q♦.",2024-12-29T05:01:55.274Z,173544851527402
"""Beauch @ irGF2z1zcw"" collected 32 from pot with Pair, 6's (combination: 6♠, 6♦, A♠, K♠, J♣)",2024-12-29T05:01:55.274Z,173544851527401
"""Beauch @ irGF2z1zcw"" shows a J♣, A♠.",2024-12-29T05:01:55.274Z,173544851527400
"""Beauch @ irGF2z1zcw"" checks",2024-12-29T05:01:54.450Z,173544851445000
"""EF @ QqHuckh3WT"" checks",2024-12-29T05:01:42.239Z,173544850223900
"""iain @ awcWMUmPGG"" checks",2024-12-29T05:01:40.886Z,173544850088600
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T05:01:28.550Z,173544848855000
"River: 6♠, K♠, 10♦, 6♦ [3♥]",2024-12-29T05:01:24.977Z,173544848497700
"""Beauch @ irGF2z1zcw"" checks",2024-12-29T05:01:24.143Z,173544848414300
"""EF @ QqHuckh3WT"" checks",2024-12-29T05:01:21.406Z,173544848140600
"""iain @ awcWMUmPGG"" checks",2024-12-29T05:01:18.024Z,173544847802400
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T05:01:05.368Z,173544846536800
"Turn: 6♠, K♠, 10♦ [6♦]",2024-12-29T05:01:01.317Z,173544846131700
"""Beauch @ irGF2z1zcw"" checks",2024-12-29T05:01:00.417Z,173544846041700
"""EF @ QqHuckh3WT"" checks",2024-12-29T05:00:57.867Z,173544845786700
"""iain @ awcWMUmPGG"" checks",2024-12-29T05:00:56.806Z,173544845680600
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T05:00:48.506Z,173544844850600
"Flop:  [6♠, K♠, 10♦]",2024-12-29T05:00:44.294Z,173544844429400
"""iain @ awcWMUmPGG"" checks",2024-12-29T05:00:43.476Z,173544844347600
"""JPo @ MDlaoaGcWz"" calls 8",2024-12-29T05:00:42.497Z,173544844249700
"""Beauch @ irGF2z1zcw"" calls 8",2024-12-29T05:00:40.845Z,173544844084500
"""deth @ SjkXUR7rsy"" folds",2024-12-29T05:00:26.177Z,173544842617700
"""EF @ QqHuckh3WT"" calls 8",2024-12-29T05:00:24.560Z,173544842456000
"""iain @ awcWMUmPGG"" posts a big blind of 8",2024-12-29T05:00:16.945Z,173544841694508
"""JPo @ MDlaoaGcWz"" posts a small blind of 4",2024-12-29T05:00:16.945Z,173544841694507
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (555) | #2 ""Beauch @ irGF2z1zcw"" (121) | #3 ""JPo @ MDlaoaGcWz"" (203) | #5 ""iain @ awcWMUmPGG"" (211) | #8 ""EF @ QqHuckh3WT"" (110)",2024-12-29T05:00:16.945Z,173544841694501
"-- starting hand #80 (id: 0s3xezbof1n2)  (No Limit Texas Hold'em) (dealer: ""Beauch @ irGF2z1zcw"") --",2024-12-29T05:00:16.945Z,173544841694500
"-- ending hand #79 --",2024-12-29T05:00:13.974Z,173544841397402
"""JPo @ MDlaoaGcWz"" collected 8 from pot",2024-12-29T05:00:13.974Z,173544841397401
"Uncalled bet of 4 returned to ""JPo @ MDlaoaGcWz""",2024-12-29T05:00:13.974Z,173544841397400
"""Beauch @ irGF2z1zcw"" folds",2024-12-29T05:00:13.131Z,173544841313100
"""deth @ SjkXUR7rsy"" folds",2024-12-29T05:00:08.202Z,173544840820200
"""EF @ QqHuckh3WT"" folds",2024-12-29T05:00:07.154Z,173544840715400
"""iain @ awcWMUmPGG"" folds",2024-12-29T05:00:06.058Z,173544840605800
"""JPo @ MDlaoaGcWz"" posts a big blind of 8",2024-12-29T04:59:46.030Z,173544838603008
"""Beauch @ irGF2z1zcw"" posts a small blind of 4",2024-12-29T04:59:46.030Z,173544838603007
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (555) | #2 ""Beauch @ irGF2z1zcw"" (125) | #3 ""JPo @ MDlaoaGcWz"" (199) | #5 ""iain @ awcWMUmPGG"" (211) | #8 ""EF @ QqHuckh3WT"" (110)",2024-12-29T04:59:46.030Z,173544838603001
"-- starting hand #79 (id: nmecbdrcjduv)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T04:59:46.030Z,173544838603000
"-- ending hand #78 --",2024-12-29T04:59:40.010Z,173544838001002
"""deth @ SjkXUR7rsy"" collected 56 from pot with Pair, 2's (combination: 2♣, 2♥, A♥, Q♣, J♥)",2024-12-29T04:59:40.010Z,173544838001001
"""deth @ SjkXUR7rsy"" shows a 2♣, Q♣.",2024-12-29T04:59:40.010Z,173544838001000
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T04:59:39.192Z,173544837919200
"""deth @ SjkXUR7rsy"" checks",2024-12-29T04:59:37.238Z,173544837723800
"River: 8♣, 2♥, J♥, 5♣ [A♥]",2024-12-29T04:59:29.704Z,173544836970400
"""EF @ QqHuckh3WT"" folds",2024-12-29T04:59:28.850Z,173544836885000
"""iain @ awcWMUmPGG"" folds",2024-12-29T04:59:25.538Z,173544836553800
"""JPo @ MDlaoaGcWz"" calls 8",2024-12-29T04:59:20.242Z,173544836024200
"""Beauch @ irGF2z1zcw"" folds",2024-12-29T04:59:11.447Z,173544835144700
"""deth @ SjkXUR7rsy"" bets 8",2024-12-29T04:59:04.444Z,173544834444400
"Turn: 8♣, 2♥, J♥ [5♣]",2024-12-29T04:58:55.313Z,173544833531300
"""EF @ QqHuckh3WT"" checks",2024-12-29T04:58:54.480Z,173544833448000
"""iain @ awcWMUmPGG"" checks",2024-12-29T04:58:51.769Z,173544833176900
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T04:58:42.512Z,173544832251200
"""Beauch @ irGF2z1zcw"" checks",2024-12-29T04:58:39.342Z,173544831934200
"""deth @ SjkXUR7rsy"" checks",2024-12-29T04:58:31.918Z,173544831191800
"Flop:  [8♣, 2♥, J♥]",2024-12-29T04:58:26.987Z,173544830698700
"""Beauch @ irGF2z1zcw"" checks",2024-12-29T04:58:26.153Z,173544830615300
"""deth @ SjkXUR7rsy"" calls 8",2024-12-29T04:58:20.772Z,173544830077200
"""EF @ QqHuckh3WT"" calls 8",2024-12-29T04:58:19.775Z,173544829977500
"""iain @ awcWMUmPGG"" calls 8",2024-12-29T04:58:16.944Z,173544829694400
"""JPo @ MDlaoaGcWz"" calls 8",2024-12-29T04:57:59.415Z,173544827941500
"""Beauch @ irGF2z1zcw"" posts a big blind of 8",2024-12-29T04:57:55.109Z,173544827510908
"""deth @ SjkXUR7rsy"" posts a small blind of 4",2024-12-29T04:57:55.109Z,173544827510907
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (515) | #2 ""Beauch @ irGF2z1zcw"" (133) | #3 ""JPo @ MDlaoaGcWz"" (215) | #5 ""iain @ awcWMUmPGG"" (219) | #8 ""EF @ QqHuckh3WT"" (118)",2024-12-29T04:57:55.109Z,173544827510901
"-- starting hand #78 (id: 04cisdjcnpv6)  (No Limit Texas Hold'em) (dealer: ""EF @ QqHuckh3WT"") --",2024-12-29T04:57:55.109Z,173544827510900
"-- ending hand #77 --",2024-12-29T04:57:49.026Z,173544826902602
"""EF @ QqHuckh3WT"" collected 64 from pot with Two Pair, 10's & 4's (combination: 10♣, 10♠, 4♠, 4♥, A♥)",2024-12-29T04:57:49.026Z,173544826902601
"""EF @ QqHuckh3WT"" shows a A♥, 10♣.",2024-12-29T04:57:49.026Z,173544826902600
"""deth @ SjkXUR7rsy"" checks",2024-12-29T04:57:48.215Z,173544826821500
"""EF @ QqHuckh3WT"" checks",2024-12-29T04:57:47.216Z,173544826721600
"River: 4♠, 4♥, 10♠, 6♠ [J♠]",2024-12-29T04:57:39.584Z,173544825958400
"""EF @ QqHuckh3WT"" calls 8",2024-12-29T04:57:38.701Z,173544825870100
"""deth @ SjkXUR7rsy"" bets 8",2024-12-29T04:57:33.716Z,173544825371600
"""EF @ QqHuckh3WT"" checks",2024-12-29T04:57:29.517Z,173544824951700
"Turn: 4♠, 4♥, 10♠ [6♠]",2024-12-29T04:57:20.008Z,173544824000800
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T04:57:19.203Z,173544823920300
"""Beauch @ irGF2z1zcw"" folds",2024-12-29T04:57:18.264Z,173544823826400
"""deth @ SjkXUR7rsy"" calls 8",2024-12-29T04:57:09.935Z,173544822993500
"""EF @ QqHuckh3WT"" bets 8",2024-12-29T04:57:00.152Z,173544822015200
"Flop:  [4♠, 4♥, 10♠]",2024-12-29T04:56:51.430Z,173544821143000
"""deth @ SjkXUR7rsy"" checks",2024-12-29T04:56:50.577Z,173544821057700
"""EF @ QqHuckh3WT"" calls 8",2024-12-29T04:56:44.075Z,173544820407500
"""iain @ awcWMUmPGG"" folds",2024-12-29T04:56:36.852Z,173544819685200
"""JPo @ MDlaoaGcWz"" calls 8",2024-12-29T04:56:32.684Z,173544819268400
"""Beauch @ irGF2z1zcw"" calls 8",2024-12-29T04:56:29.599Z,173544818959900
"""deth @ SjkXUR7rsy"" posts a big blind of 8",2024-12-29T04:56:22.198Z,173544818219808
"""EF @ QqHuckh3WT"" posts a small blind of 4",2024-12-29T04:56:22.198Z,173544818219807
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (539) | #2 ""Beauch @ irGF2z1zcw"" (141) | #3 ""JPo @ MDlaoaGcWz"" (223) | #5 ""iain @ awcWMUmPGG"" (219) | #8 ""EF @ QqHuckh3WT"" (78)",2024-12-29T04:56:22.198Z,173544818219801
"-- starting hand #77 (id: dvgjrcoaolo8)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-12-29T04:56:22.198Z,173544818219800
"-- ending hand #76 --",2024-12-29T04:56:19.289Z,173544817928902
"""deth @ SjkXUR7rsy"" collected 56 from pot",2024-12-29T04:56:19.289Z,173544817928901
"Uncalled bet of 78 returned to ""deth @ SjkXUR7rsy""",2024-12-29T04:56:19.289Z,173544817928900
"""EF @ QqHuckh3WT"" folds",2024-12-29T04:56:18.459Z,173544817845900
"""deth @ SjkXUR7rsy"" bets 78",2024-12-29T04:55:57.630Z,173544815763000
"""EF @ QqHuckh3WT"" checks",2024-12-29T04:55:47.010Z,173544814701000
"River: A♥, J♦, 3♥, J♥ [J♣]",2024-12-29T04:55:34.765Z,173544813476500
"""EF @ QqHuckh3WT"" calls 16",2024-12-29T04:55:33.942Z,173544813394200
"""iain @ awcWMUmPGG"" folds",2024-12-29T04:55:31.013Z,173544813101300
"""deth @ SjkXUR7rsy"" raises to 16",2024-12-29T04:55:10.170Z,173544811017000
"""EF @ QqHuckh3WT"" bets 8",2024-12-29T04:55:05.834Z,173544810583400
"""iain @ awcWMUmPGG"" checks",2024-12-29T04:55:02.208Z,173544810220800
"Turn: A♥, J♦, 3♥ [J♥]",2024-12-29T04:54:56.476Z,173544809647600
"""deth @ SjkXUR7rsy"" checks",2024-12-29T04:54:55.665Z,173544809566500
"""EF @ QqHuckh3WT"" checks",2024-12-29T04:54:54.683Z,173544809468300
"""iain @ awcWMUmPGG"" checks",2024-12-29T04:54:53.734Z,173544809373400
"Flop:  [A♥, J♦, 3♥]",2024-12-29T04:54:37.974Z,173544807797400
"""EF @ QqHuckh3WT"" checks",2024-12-29T04:54:37.137Z,173544807713700
"""iain @ awcWMUmPGG"" calls 8",2024-12-29T04:54:16.248Z,173544805624800
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T04:54:15.338Z,173544805533800
"""Beauch @ irGF2z1zcw"" folds",2024-12-29T04:54:14.395Z,173544805439500
"""deth @ SjkXUR7rsy"" calls 8",2024-12-29T04:54:08.135Z,173544804813500
"""EF @ QqHuckh3WT"" posts a big blind of 8",2024-12-29T04:53:59.444Z,173544803944408
"""iain @ awcWMUmPGG"" posts a small blind of 4",2024-12-29T04:53:59.444Z,173544803944407
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (507) | #2 ""Beauch @ irGF2z1zcw"" (141) | #3 ""JPo @ MDlaoaGcWz"" (223) | #5 ""iain @ awcWMUmPGG"" (227) | #8 ""EF @ QqHuckh3WT"" (102)",2024-12-29T04:53:59.444Z,173544803944401
"-- starting hand #76 (id: fzdsmj1srjmq)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2024-12-29T04:53:59.444Z,173544803944400
"-- ending hand #75 --",2024-12-29T04:53:56.500Z,173544803650002
"""JPo @ MDlaoaGcWz"" collected 40 from pot",2024-12-29T04:53:56.500Z,173544803650001
"Uncalled bet of 8 returned to ""JPo @ MDlaoaGcWz""",2024-12-29T04:53:56.500Z,173544803650000
"""deth @ SjkXUR7rsy"" folds",2024-12-29T04:53:55.665Z,173544803566500
"""JPo @ MDlaoaGcWz"" bets 8",2024-12-29T04:53:35.332Z,173544801533200
"Turn: Q♣, 5♣, 10♥ [Q♥]",2024-12-29T04:53:31.086Z,173544801108600
"""deth @ SjkXUR7rsy"" calls 8",2024-12-29T04:53:30.267Z,173544801026700
"""iain @ awcWMUmPGG"" folds",2024-12-29T04:53:23.996Z,173544800399600
"""JPo @ MDlaoaGcWz"" bets 8",2024-12-29T04:53:20.332Z,173544800033200
"Flop:  [Q♣, 5♣, 10♥]",2024-12-29T04:53:14.955Z,173544799495500
"""iain @ awcWMUmPGG"" checks",2024-12-29T04:53:14.102Z,173544799410200
"""JPo @ MDlaoaGcWz"" calls 8",2024-12-29T04:53:13.188Z,173544799318800
"""Beauch @ irGF2z1zcw"" folds",2024-12-29T04:53:11.670Z,173544799167000
"""deth @ SjkXUR7rsy"" calls 8",2024-12-29T04:53:03.184Z,173544798318400
"""EF @ QqHuckh3WT"" folds",2024-12-29T04:52:58.926Z,173544797892600
"""iain @ awcWMUmPGG"" posts a big blind of 8",2024-12-29T04:52:51.770Z,173544797177008
"""JPo @ MDlaoaGcWz"" posts a small blind of 4",2024-12-29T04:52:51.770Z,173544797177007
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (523) | #2 ""Beauch @ irGF2z1zcw"" (141) | #3 ""JPo @ MDlaoaGcWz"" (199) | #5 ""iain @ awcWMUmPGG"" (235) | #8 ""EF @ QqHuckh3WT"" (102)",2024-12-29T04:52:51.770Z,173544797177001
"-- starting hand #75 (id: agzvtytwamyz)  (No Limit Texas Hold'em) (dealer: ""Beauch @ irGF2z1zcw"") --",2024-12-29T04:52:51.770Z,173544797177000
"-- ending hand #74 --",2024-12-29T04:52:48.845Z,173544796884502
"""deth @ SjkXUR7rsy"" collected 24 from pot",2024-12-29T04:52:48.845Z,173544796884501
"Uncalled bet of 8 returned to ""deth @ SjkXUR7rsy""",2024-12-29T04:52:48.845Z,173544796884500
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T04:52:47.955Z,173544796795500
"""Beauch @ irGF2z1zcw"" folds",2024-12-29T04:52:45.555Z,173544796555500
"""deth @ SjkXUR7rsy"" bets 8",2024-12-29T04:52:30.122Z,173544795012200
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T04:52:21.492Z,173544794149200
"""Beauch @ irGF2z1zcw"" checks",2024-12-29T04:52:19.179Z,173544793917900
"Flop:  [3♣, 9♣, J♠]",2024-12-29T04:52:08.757Z,173544792875700
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T04:52:07.942Z,173544792794200
"""Beauch @ irGF2z1zcw"" calls 8",2024-12-29T04:52:04.043Z,173544792404300
"""deth @ SjkXUR7rsy"" calls 8",2024-12-29T04:51:49.517Z,173544790951700
"""EF @ QqHuckh3WT"" folds",2024-12-29T04:51:48.146Z,173544790814600
"""iain @ awcWMUmPGG"" folds",2024-12-29T04:51:45.894Z,173544790589400
"""JPo @ MDlaoaGcWz"" posts a big blind of 8",2024-12-29T04:51:39.968Z,173544789996808
"""Beauch @ irGF2z1zcw"" posts a small blind of 4",2024-12-29T04:51:39.968Z,173544789996807
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (507) | #2 ""Beauch @ irGF2z1zcw"" (149) | #3 ""JPo @ MDlaoaGcWz"" (207) | #5 ""iain @ awcWMUmPGG"" (235) | #8 ""EF @ QqHuckh3WT"" (102)",2024-12-29T04:51:39.968Z,173544789996801
"-- starting hand #74 (id: onwzdqjkxif4)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T04:51:39.968Z,173544789996800
"-- ending hand #73 --",2024-12-29T04:51:37.053Z,173544789705302
"""deth @ SjkXUR7rsy"" collected 24 from pot",2024-12-29T04:51:37.053Z,173544789705301
"Uncalled bet of 8 returned to ""deth @ SjkXUR7rsy""",2024-12-29T04:51:37.053Z,173544789705300
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T04:51:36.240Z,173544789624000
"""Beauch @ irGF2z1zcw"" folds",2024-12-29T04:51:30.572Z,173544789057200
"""deth @ SjkXUR7rsy"" bets 8",2024-12-29T04:51:17.938Z,173544787793800
"Flop:  [9♦, A♦, 6♠]",2024-12-29T04:51:04.536Z,173544786453600
"""Beauch @ irGF2z1zcw"" checks",2024-12-29T04:51:03.704Z,173544786370400
"""deth @ SjkXUR7rsy"" calls 8",2024-12-29T04:51:00.416Z,173544786041600
"""EF @ QqHuckh3WT"" folds",2024-12-29T04:50:59.321Z,173544785932100
"""iain @ awcWMUmPGG"" folds",2024-12-29T04:50:58.368Z,173544785836800
"""JPo @ MDlaoaGcWz"" calls 8",2024-12-29T04:50:46.536Z,173544784653600
"""Beauch @ irGF2z1zcw"" posts a big blind of 8",2024-12-29T04:50:32.947Z,173544783294708
"""deth @ SjkXUR7rsy"" posts a small blind of 4",2024-12-29T04:50:32.947Z,173544783294707
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (491) | #2 ""Beauch @ irGF2z1zcw"" (157) | #3 ""JPo @ MDlaoaGcWz"" (215) | #5 ""iain @ awcWMUmPGG"" (235) | #8 ""EF @ QqHuckh3WT"" (102)",2024-12-29T04:50:32.947Z,173544783294701
"-- starting hand #73 (id: kwoedqpqacyw)  (No Limit Texas Hold'em) (dealer: ""EF @ QqHuckh3WT"") --",2024-12-29T04:50:32.947Z,173544783294700
"-- ending hand #72 --",2024-12-29T04:50:26.942Z,173544782694202
"""deth @ SjkXUR7rsy"" collected 140 from pot with Three of a Kind, 8's (combination: 8♣, 8♥, 8♠, A♣, Q♣)",2024-12-29T04:50:26.942Z,173544782694201
"""deth @ SjkXUR7rsy"" shows a 8♣, Q♣.",2024-12-29T04:50:26.942Z,173544782694200
"""iain @ awcWMUmPGG"" calls 25",2024-12-29T04:50:26.080Z,173544782608000
"""deth @ SjkXUR7rsy"" bets 25",2024-12-29T04:50:23.857Z,173544782385700
"River: 7♥, 2♥, A♣, 8♥ [8♠]",2024-12-29T04:50:14.734Z,173544781473400
"""deth @ SjkXUR7rsy"" calls 25",2024-12-29T04:50:13.918Z,173544781391800
"""iain @ awcWMUmPGG"" bets 25",2024-12-29T04:50:08.136Z,173544780813600
"""deth @ SjkXUR7rsy"" checks",2024-12-29T04:50:02.503Z,173544780250300
"Turn: 7♥, 2♥, A♣ [8♥]",2024-12-29T04:49:56.038Z,173544779603800
"""deth @ SjkXUR7rsy"" calls 8",2024-12-29T04:49:55.236Z,173544779523600
