entry,at,order
"-- starting hand #62 (id: hxatwix9t30r)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-09-21T04:19:45.546Z,172689238554600
"-- ending hand #61 --",2024-09-21T04:19:42.612Z,172689238261202
"""JPo @ mfMIPKwFQy"" collected 16 from pot",2024-09-21T04:19:42.612Z,172689238261201
"Uncalled bet of 8 returned to ""JPo @ mfMIPKwFQy""",2024-09-21T04:19:42.612Z,172689238261200
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T04:19:41.791Z,172689238179100
"""JPo @ mfMIPKwFQy"" bets 8",2024-09-21T04:19:35.832Z,172689237583200
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T04:19:33.253Z,172689237325300
"Flop:  [3♣, 4♥, 2♣]",2024-09-21T04:19:26.110Z,172689236611000
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T04:19:25.227Z,172689236522700
"""Phil @ VLzOHDKkW1"" calls 8",2024-09-21T04:19:21.047Z,172689236104700
"""Coach @ By3K9aXVqk"" folds",2024-09-21T04:19:20.088Z,172689236008800
"""Pete @ iFQNNyllBu"" folds",2024-09-21T04:19:14.172Z,172689235417200
"""EF @ VFc4GElQEd"" folds",2024-09-21T04:19:06.123Z,172689234612300
"""JPo @ mfMIPKwFQy"" posts a big blind of 8",2024-09-21T04:18:57.939Z,172689233793908
"""Phil @ VLzOHDKkW1"" posts a small blind of 4",2024-09-21T04:18:57.939Z,172689233793907
"Player stacks: #2 ""EF @ VFc4GElQEd"" (573) | #7 ""Pete @ iFQNNyllBu"" (198) | #8 ""Coach @ By3K9aXVqk"" (167) | #9 ""Phil @ VLzOHDKkW1"" (162) | #10 ""JPo @ mfMIPKwFQy"" (500)",2024-09-21T04:18:57.939Z,172689233793901
"-- starting hand #61 (id: ymsdmib9mglp)  (No Limit Texas Hold'em) (dealer: ""Coach @ By3K9aXVqk"") --",2024-09-21T04:18:57.939Z,172689233793900
"""Coach @ By3K9aXVqk"" shows a 7♥, 7♠.",2024-09-21T04:18:55.111Z,172689233511100
"-- ending hand #60 --",2024-09-21T04:18:54.329Z,172689233432902
"""Pete @ iFQNNyllBu"" collected 136 from pot",2024-09-21T04:18:54.329Z,172689233432901
"Uncalled bet of 62 returned to ""Pete @ iFQNNyllBu""",2024-09-21T04:18:54.329Z,172689233432900
"""Coach @ By3K9aXVqk"" folds",2024-09-21T04:18:53.511Z,172689233351100
"""Pete @ iFQNNyllBu"" bets 62 and go all in",2024-09-21T04:18:34.741Z,172689231474100
"""Coach @ By3K9aXVqk"" checks",2024-09-21T04:18:30.228Z,172689231022800
"River: 6♥, 3♠, 3♣, A♣ [10♥]",2024-09-21T04:18:19.622Z,172689229962200
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T04:18:18.797Z,172689229879700
"""Coach @ By3K9aXVqk"" calls 32",2024-09-21T04:18:07.534Z,172689228753400
"""Pete @ iFQNNyllBu"" raises to 32",2024-09-21T04:17:59.232Z,172689227923200
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:17:49.141Z,172689226914100
"""Coach @ By3K9aXVqk"" bets 8",2024-09-21T04:17:44.616Z,172689226461600
"Turn: 6♥, 3♠, 3♣ [A♣]",2024-09-21T04:17:35.852Z,172689225585200
"""Pete @ iFQNNyllBu"" calls 8",2024-09-21T04:17:35.031Z,172689225503100
"""EF @ VFc4GElQEd"" folds",2024-09-21T04:17:29.205Z,172689224920500
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:17:22.090Z,172689224209000
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T04:17:20.656Z,172689224065600
"""Coach @ By3K9aXVqk"" bets 8",2024-09-21T04:17:13.352Z,172689223335200
"Flop:  [6♥, 3♠, 3♣]",2024-09-21T04:16:55.117Z,172689221511700
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T04:16:54.292Z,172689221429200
"""Coach @ By3K9aXVqk"" calls 8",2024-09-21T04:16:53.357Z,172689221335700
"""Pete @ iFQNNyllBu"" calls 8",2024-09-21T04:16:49.742Z,172689220974200
"""EF @ VFc4GElQEd"" calls 8",2024-09-21T04:16:46.630Z,172689220663000
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:16:43.736Z,172689220373600
"""Phil @ VLzOHDKkW1"" posts a big blind of 8",2024-09-21T04:16:39.439Z,172689219943908
"""Coach @ By3K9aXVqk"" posts a small blind of 4",2024-09-21T04:16:39.439Z,172689219943907
"Player stacks: #2 ""EF @ VFc4GElQEd"" (581) | #7 ""Pete @ iFQNNyllBu"" (110) | #8 ""Coach @ By3K9aXVqk"" (215) | #9 ""Phil @ VLzOHDKkW1"" (170) | #10 ""JPo @ mfMIPKwFQy"" (524)",2024-09-21T04:16:39.439Z,172689219943901
"-- starting hand #60 (id: qf6174wsx8pa)  (No Limit Texas Hold'em) (dealer: ""Pete @ iFQNNyllBu"") --",2024-09-21T04:16:39.439Z,172689219943900
"-- ending hand #59 --",2024-09-21T04:16:33.429Z,172689219342903
"""Pete @ iFQNNyllBu"" shows a 2♠, 10♠.",2024-09-21T04:16:33.429Z,172689219342902
"""JPo @ mfMIPKwFQy"" collected 64 from pot with Pair, 10's (combination: 10♥, 10♣, K♠, Q♥, 9♣)",2024-09-21T04:16:33.429Z,172689219342901
"""JPo @ mfMIPKwFQy"" shows a 10♥, K♠.",2024-09-21T04:16:33.429Z,172689219342900
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T04:16:32.612Z,172689219261200
"""Pete @ iFQNNyllBu"" checks",2024-09-21T04:16:29.891Z,172689218989100
"River: 4♠, 3♥, 10♣, 9♣ [Q♥]",2024-09-21T04:16:27.149Z,172689218714900
"""Coach @ By3K9aXVqk"" folds",2024-09-21T04:16:26.246Z,172689218624600
"""Pete @ iFQNNyllBu"" calls 8",2024-09-21T04:16:19.173Z,172689217917300
"""JPo @ mfMIPKwFQy"" bets 8",2024-09-21T04:16:06.621Z,172689216662100
"""Coach @ By3K9aXVqk"" checks",2024-09-21T04:16:04.473Z,172689216447300
"""Pete @ iFQNNyllBu"" checks",2024-09-21T04:16:03.557Z,172689216355700
"Turn: 4♠, 3♥, 10♣ [9♣]",2024-09-21T04:16:00.066Z,172689216006600
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:15:59.208Z,172689215920800
"""Coach @ By3K9aXVqk"" calls 8",2024-09-21T04:15:57.553Z,172689215755300
"""Pete @ iFQNNyllBu"" bets 8",2024-09-21T04:15:50.699Z,172689215069900
"Flop:  [4♠, 3♥, 10♣]",2024-09-21T04:15:45.856Z,172689214585600
"""Coach @ By3K9aXVqk"" checks",2024-09-21T04:15:44.984Z,172689214498400
"""Pete @ iFQNNyllBu"" calls 8",2024-09-21T04:15:44.039Z,172689214403900
"""EF @ VFc4GElQEd"" folds",2024-09-21T04:15:41.412Z,172689214141200
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:15:36.697Z,172689213669700
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T04:15:31.291Z,172689213129100
"""Coach @ By3K9aXVqk"" posts a big blind of 8",2024-09-21T04:15:28.656Z,172689212865608
"""Pete @ iFQNNyllBu"" posts a small blind of 4",2024-09-21T04:15:28.656Z,172689212865607
"Player stacks: #2 ""EF @ VFc4GElQEd"" (581) | #7 ""Pete @ iFQNNyllBu"" (134) | #8 ""Coach @ By3K9aXVqk"" (231) | #9 ""Phil @ VLzOHDKkW1"" (170) | #10 ""JPo @ mfMIPKwFQy"" (484)",2024-09-21T04:15:28.656Z,172689212865601
"-- starting hand #59 (id: 1qbcojt96af7)  (No Limit Texas Hold'em) (dealer: ""EF @ VFc4GElQEd"") --",2024-09-21T04:15:28.656Z,172689212865600
"-- ending hand #58 --",2024-09-21T04:15:22.649Z,172689212264903
"""JPo @ mfMIPKwFQy"" shows a 2♥, A♣.",2024-09-21T04:15:22.649Z,172689212264902
"""EF @ VFc4GElQEd"" collected 152 from pot with Three of a Kind, 5's (combination: 5♠, 5♣, 5♦, A♦, K♣)",2024-09-21T04:15:22.649Z,172689212264901
"""EF @ VFc4GElQEd"" shows a 5♠, 5♣.",2024-09-21T04:15:22.649Z,172689212264900
"""EF @ VFc4GElQEd"" calls 16",2024-09-21T04:15:21.824Z,172689212182400
"""JPo @ mfMIPKwFQy"" raises to 16",2024-09-21T04:15:10.859Z,172689211085900
"""EF @ VFc4GElQEd"" bets 8",2024-09-21T04:15:02.208Z,172689210220800
"River: 2♣, 5♦, A♦, 10♥ [K♣]",2024-09-21T04:14:56.511Z,172689209651100
"""JPo @ mfMIPKwFQy"" calls 16",2024-09-21T04:14:55.682Z,172689209568200
"""EF @ VFc4GElQEd"" bets 16",2024-09-21T04:14:53.786Z,172689209378600
"Turn: 2♣, 5♦, A♦ [10♥]",2024-09-21T04:14:46.883Z,172689208688300
"""JPo @ mfMIPKwFQy"" calls 24",2024-09-21T04:14:46.062Z,172689208606200
"""Coach @ By3K9aXVqk"" folds",2024-09-21T04:14:43.205Z,172689208320500
"""EF @ VFc4GElQEd"" raises to 24",2024-09-21T04:14:25.257Z,172689206525700
"""JPo @ mfMIPKwFQy"" raises to 16",2024-09-21T04:14:20.253Z,172689206025300
"""Coach @ By3K9aXVqk"" calls 8",2024-09-21T04:14:16.414Z,172689205641400
"""Pete @ iFQNNyllBu"" folds",2024-09-21T04:14:01.118Z,172689204111800
"""EF @ VFc4GElQEd"" bets 8",2024-09-21T04:13:57.835Z,172689203783500
"Flop:  [2♣, 5♦, A♦]",2024-09-21T04:13:50.249Z,172689203024900
"""Pete @ iFQNNyllBu"" checks",2024-09-21T04:13:49.401Z,172689202940100
"""EF @ VFc4GElQEd"" calls 8",2024-09-21T04:13:47.009Z,172689202700900
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:13:42.524Z,172689202252400
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T04:13:41.594Z,172689202159400
"""Coach @ By3K9aXVqk"" calls 8",2024-09-21T04:13:36.033Z,172689201603300
"""Pete @ iFQNNyllBu"" posts a big blind of 8",2024-09-21T04:13:25.787Z,172689200578708
"""EF @ VFc4GElQEd"" posts a small blind of 4",2024-09-21T04:13:25.787Z,172689200578707
"Player stacks: #2 ""EF @ VFc4GElQEd"" (493) | #7 ""Pete @ iFQNNyllBu"" (142) | #8 ""Coach @ By3K9aXVqk"" (247) | #9 ""Phil @ VLzOHDKkW1"" (170) | #10 ""JPo @ mfMIPKwFQy"" (548)",2024-09-21T04:13:25.787Z,172689200578701
"-- starting hand #58 (id: sxo2ardir8wx)  (No Limit Texas Hold'em) (dealer: ""JPo @ mfMIPKwFQy"") --",2024-09-21T04:13:25.787Z,172689200578700
"-- ending hand #57 --",2024-09-21T04:13:19.774Z,172689199977403
"""EF @ VFc4GElQEd"" shows a A♠, Q♥.",2024-09-21T04:13:19.774Z,172689199977402
"""Pete @ iFQNNyllBu"" collected 142 from pot with Pair, A's (combination: A♦, A♥, K♠, J♦, 10♦)",2024-09-21T04:13:19.774Z,172689199977401
"""Pete @ iFQNNyllBu"" shows a A♦, K♠.",2024-09-21T04:13:19.774Z,172689199977400
"""EF @ VFc4GElQEd"" calls 23",2024-09-21T04:13:18.875Z,172689199887500
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T04:13:16.948Z,172689199694800
"""Pete @ iFQNNyllBu"" bets 23 and go all in",2024-09-21T04:13:14.203Z,172689199420300
"""EF @ VFc4GElQEd"" checks",2024-09-21T04:13:05.989Z,172689198598900
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T04:13:03.209Z,172689198320900
"River: 6♥, 10♦, A♥, J♦ [2♠]",2024-09-21T04:13:00.531Z,172689198053100
"""JPo @ mfMIPKwFQy"" calls 16",2024-09-21T04:12:59.705Z,172689197970500
"""Pete @ iFQNNyllBu"" calls 16",2024-09-21T04:12:57.114Z,172689197711400
"""EF @ VFc4GElQEd"" raises to 16",2024-09-21T04:12:51.270Z,172689197127000
"""JPo @ mfMIPKwFQy"" bets 8",2024-09-21T04:12:43.535Z,172689196353500
"Turn: 6♥, 10♦, A♥ [J♦]",2024-09-21T04:12:37.925Z,172689195792500
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:12:37.111Z,172689195711100
"""Pete @ iFQNNyllBu"" calls 8",2024-09-21T04:12:34.412Z,172689195441200
"""EF @ VFc4GElQEd"" bets 8",2024-09-21T04:12:31.048Z,172689195104800
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T04:12:26.135Z,172689194613500
"Flop:  [6♥, 10♦, A♥]",2024-09-21T04:12:20.596Z,172689194059600
"""EF @ VFc4GElQEd"" checks",2024-09-21T04:12:19.781Z,172689193978100
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:12:07.832Z,172689192783200
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T04:12:05.498Z,172689192549800
"""Coach @ By3K9aXVqk"" folds",2024-09-21T04:12:04.561Z,172689192456100
"""Pete @ iFQNNyllBu"" calls 8",2024-09-21T04:11:48.095Z,172689190809500
"""EF @ VFc4GElQEd"" posts a big blind of 8",2024-09-21T04:11:40.846Z,172689190084608
"""JPo @ mfMIPKwFQy"" posts a small blind of 4",2024-09-21T04:11:40.846Z,172689190084607
"Player stacks: #2 ""EF @ VFc4GElQEd"" (548) | #7 ""Pete @ iFQNNyllBu"" (55) | #8 ""Coach @ By3K9aXVqk"" (247) | #9 ""Phil @ VLzOHDKkW1"" (170) | #10 ""JPo @ mfMIPKwFQy"" (580)",2024-09-21T04:11:40.846Z,172689190084601
"-- starting hand #57 (id: fjm1tuppxvaw)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-09-21T04:11:40.846Z,172689190084600
"-- ending hand #56 --",2024-09-21T04:11:34.833Z,172689189483303
"""Phil @ VLzOHDKkW1"" shows a 9♣, 10♥.",2024-09-21T04:11:34.833Z,172689189483302
"""JPo @ mfMIPKwFQy"" collected 16 from pot with K High (combination: K♣, Q♠, J♥, 6♣, 4♣)",2024-09-21T04:11:34.833Z,172689189483301
"""JPo @ mfMIPKwFQy"" shows a J♥, 3♠.",2024-09-21T04:11:34.833Z,172689189483300
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T04:11:33.965Z,172689189396500
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T04:11:32.324Z,172689189232400
"River: K♣, 2♠, 4♣, Q♠ [6♣]",2024-09-21T04:11:28.479Z,172689188847900
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T04:11:27.596Z,172689188759600
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T04:11:26.415Z,172689188641500
"Turn: K♣, 2♠, 4♣ [Q♠]",2024-09-21T04:11:22.937Z,172689188293700
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T04:11:22.087Z,172689188208700
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T04:11:15.204Z,172689187520400
"Flop:  [K♣, 2♠, 4♣]",2024-09-21T04:11:11.257Z,172689187125700
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T04:11:10.444Z,172689187044400
"""Phil @ VLzOHDKkW1"" calls 8",2024-09-21T04:11:05.430Z,172689186543000
"""Coach @ By3K9aXVqk"" folds",2024-09-21T04:11:04.502Z,172689186450200
"""Pete @ iFQNNyllBu"" folds",2024-09-21T04:10:56.376Z,172689185637600
"""EF @ VFc4GElQEd"" folds",2024-09-21T04:10:52.781Z,172689185278100
"""JPo @ mfMIPKwFQy"" posts a big blind of 8",2024-09-21T04:10:48.266Z,172689184826608
"""Phil @ VLzOHDKkW1"" posts a small blind of 4",2024-09-21T04:10:48.266Z,172689184826607
"Player stacks: #2 ""EF @ VFc4GElQEd"" (548) | #7 ""Pete @ iFQNNyllBu"" (55) | #8 ""Coach @ By3K9aXVqk"" (247) | #9 ""Phil @ VLzOHDKkW1"" (178) | #10 ""JPo @ mfMIPKwFQy"" (572)",2024-09-21T04:10:48.266Z,172689184826601
"-- starting hand #56 (id: 0xxyon1pbad5)  (No Limit Texas Hold'em) (dealer: ""Coach @ By3K9aXVqk"") --",2024-09-21T04:10:48.266Z,172689184826600
"-- ending hand #55 --",2024-09-21T04:10:45.348Z,172689184534802
"""Coach @ By3K9aXVqk"" collected 72 from pot",2024-09-21T04:10:45.348Z,172689184534801
"Uncalled bet of 18 returned to ""Coach @ By3K9aXVqk""",2024-09-21T04:10:45.348Z,172689184534800
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T04:10:44.486Z,172689184448600
"""Coach @ By3K9aXVqk"" bets 18",2024-09-21T04:10:23.618Z,172689182361800
"River: 2♠, A♦, Q♣, 8♦ [A♠]",2024-09-21T04:10:07.752Z,172689180775200
"""Coach @ By3K9aXVqk"" calls 8",2024-09-21T04:10:06.861Z,172689180686100
"""JPo @ mfMIPKwFQy"" bets 8",2024-09-21T04:10:04.625Z,172689180462500
"""Coach @ By3K9aXVqk"" checks",2024-09-21T04:10:00.488Z,172689180048800
"Turn: 2♠, A♦, Q♣ [8♦]",2024-09-21T04:09:57.577Z,172689179757700
"""Pete @ iFQNNyllBu"" folds",2024-09-21T04:09:56.772Z,172689179677200
"""EF @ VFc4GElQEd"" folds",2024-09-21T04:09:48.155Z,172689178815500
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:09:46.110Z,172689178611000
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T04:09:42.366Z,172689178236600
"""Coach @ By3K9aXVqk"" bets 8",2024-09-21T04:09:23.550Z,172689176355000
"Flop:  [2♠, A♦, Q♣]",2024-09-21T04:09:08.664Z,172689174866400
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T04:09:07.849Z,172689174784900
"""Coach @ By3K9aXVqk"" calls 8",2024-09-21T04:09:06.839Z,172689174683900
"""Pete @ iFQNNyllBu"" calls 8",2024-09-21T04:09:02.549Z,172689174254900
"""EF @ VFc4GElQEd"" calls 8",2024-09-21T04:09:00.090Z,172689174009000
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:08:56.313Z,172689173631300
"""Phil @ VLzOHDKkW1"" posts a big blind of 8",2024-09-21T04:08:51.647Z,172689173164708
"""Coach @ By3K9aXVqk"" posts a small blind of 4",2024-09-21T04:08:51.647Z,172689173164707
"Player stacks: #2 ""EF @ VFc4GElQEd"" (556) | #7 ""Pete @ iFQNNyllBu"" (63) | #8 ""Coach @ By3K9aXVqk"" (199) | #9 ""Phil @ VLzOHDKkW1"" (186) | #10 ""JPo @ mfMIPKwFQy"" (596)",2024-09-21T04:08:51.647Z,172689173164701
"-- starting hand #55 (id: xh50c3cbvllc)  (No Limit Texas Hold'em) (dealer: ""Pete @ iFQNNyllBu"") --",2024-09-21T04:08:51.647Z,172689173164700
"-- ending hand #54 --",2024-09-21T04:08:48.714Z,172689172871402
"""Phil @ VLzOHDKkW1"" collected 56 from pot",2024-09-21T04:08:48.714Z,172689172871401
"Uncalled bet of 24 returned to ""Phil @ VLzOHDKkW1""",2024-09-21T04:08:48.714Z,172689172871400
"""Pete @ iFQNNyllBu"" folds",2024-09-21T04:08:47.861Z,172689172786100
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T04:08:42.955Z,172689172295500
"""Phil @ VLzOHDKkW1"" bets 24",2024-09-21T04:08:39.591Z,172689171959100
"""Pete @ iFQNNyllBu"" checks",2024-09-21T04:08:28.593Z,172689170859300
"Flop:  [4♣, 9♠, 5♦]",2024-09-21T04:08:22.087Z,172689170208700
"""Coach @ By3K9aXVqk"" folds",2024-09-21T04:08:21.239Z,172689170123900
"""Pete @ iFQNNyllBu"" calls 16",2024-09-21T04:08:20.118Z,172689170011800
"""EF @ VFc4GElQEd"" folds",2024-09-21T04:08:05.624Z,172689168562400
"""JPo @ mfMIPKwFQy"" calls 16",2024-09-21T04:08:02.526Z,172689168252600
"""Phil @ VLzOHDKkW1"" raises to 16",2024-09-21T04:07:57.319Z,172689167731900
"""Coach @ By3K9aXVqk"" posts a big blind of 8",2024-09-21T04:07:47.656Z,172689166765608
"""Pete @ iFQNNyllBu"" posts a small blind of 4",2024-09-21T04:07:47.656Z,172689166765607
"Player stacks: #2 ""EF @ VFc4GElQEd"" (556) | #7 ""Pete @ iFQNNyllBu"" (79) | #8 ""Coach @ By3K9aXVqk"" (207) | #9 ""Phil @ VLzOHDKkW1"" (146) | #10 ""JPo @ mfMIPKwFQy"" (612)",2024-09-21T04:07:47.656Z,172689166765601
"-- starting hand #54 (id: kgachcd1erbg)  (No Limit Texas Hold'em) (dealer: ""EF @ VFc4GElQEd"") --",2024-09-21T04:07:47.656Z,172689166765600
"""JPo @ mfMIPKwFQy"" shows a 5♦, J♦.",2024-09-21T04:07:46.278Z,172689166627800
"-- ending hand #53 --",2024-09-21T04:07:44.052Z,172689166405202
"""JPo @ mfMIPKwFQy"" collected 120 from pot",2024-09-21T04:07:44.052Z,172689166405201
"Uncalled bet of 100 returned to ""JPo @ mfMIPKwFQy""",2024-09-21T04:07:44.052Z,172689166405200
"""Coach @ By3K9aXVqk"" folds",2024-09-21T04:07:43.179Z,172689166317900
"""JPo @ mfMIPKwFQy"" bets 100",2024-09-21T04:07:25.929Z,172689164592900
"""Coach @ By3K9aXVqk"" checks",2024-09-21T04:07:21.116Z,172689164111600
"River: 6♠, 8♠, 5♣, 5♠ [A♣]",2024-09-21T04:07:04.589Z,172689162458900
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T04:07:03.763Z,172689162376300
"""Coach @ By3K9aXVqk"" calls 24",2024-09-21T04:06:57.046Z,172689161704600
"""JPo @ mfMIPKwFQy"" raises to 24",2024-09-21T04:06:48.393Z,172689160839300
"""Phil @ VLzOHDKkW1"" calls 8",2024-09-21T04:06:43.072Z,172689160307200
"""Coach @ By3K9aXVqk"" bets 8",2024-09-21T04:06:40.593Z,172689160059300
"Turn: 6♠, 8♠, 5♣ [5♠]",2024-09-21T04:06:33.935Z,172689159393500
"""Coach @ By3K9aXVqk"" calls 8",2024-09-21T04:06:33.106Z,172689159310600
"""Pete @ iFQNNyllBu"" folds",2024-09-21T04:06:32.084Z,172689159208400
"""EF @ VFc4GElQEd"" folds",2024-09-21T04:06:29.666Z,172689158966600
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:06:26.638Z,172689158663800
"""Phil @ VLzOHDKkW1"" bets 8",2024-09-21T04:06:24.027Z,172689158402700
"""Coach @ By3K9aXVqk"" checks",2024-09-21T04:06:20.894Z,172689158089400
"""Pete @ iFQNNyllBu"" checks",2024-09-21T04:06:19.913Z,172689157991300
"""EF @ VFc4GElQEd"" checks",2024-09-21T04:06:17.366Z,172689157736600
"Flop:  [6♠, 8♠, 5♣]",2024-09-21T04:06:12.123Z,172689157212300
"""Pete @ iFQNNyllBu"" checks",2024-09-21T04:06:11.300Z,172689157130000
"""EF @ VFc4GElQEd"" calls 8",2024-09-21T04:06:08.589Z,172689156858900
"""JPo @ mfMIPKwFQy"" calls 8",2024-09-21T04:06:02.048Z,172689156204800
"""Phil @ VLzOHDKkW1"" calls 8",2024-09-21T04:06:00.496Z,172689156049600
"""Coach @ By3K9aXVqk"" calls 8",2024-09-21T04:05:56.760Z,172689155676000
"""Pete @ iFQNNyllBu"" posts a big blind of 8",2024-09-21T04:05:40.152Z,172689154015208
"""EF @ VFc4GElQEd"" posts a small blind of 4",2024-09-21T04:05:40.152Z,172689154015207
"Player stacks: #2 ""EF @ VFc4GElQEd"" (564) | #7 ""Pete @ iFQNNyllBu"" (87) | #8 ""Coach @ By3K9aXVqk"" (247) | #9 ""Phil @ VLzOHDKkW1"" (170) | #10 ""JPo @ mfMIPKwFQy"" (532)",2024-09-21T04:05:40.152Z,172689154015201
"-- starting hand #53 (id: qbnh6ptieivv)  (No Limit Texas Hold'em) (dealer: ""JPo @ mfMIPKwFQy"") --",2024-09-21T04:05:40.152Z,172689154015200
"-- ending hand #52 --",2024-09-21T04:05:34.124Z,172689153412403
"""Coach @ By3K9aXVqk"" shows a K♠, A♠.",2024-09-21T04:05:34.124Z,172689153412402
"""EF @ VFc4GElQEd"" collected 140 from pot with Two Pair, A's & 8's (combination: A♣, A♦, 8♠, 8♥, J♠)",2024-09-21T04:05:34.124Z,172689153412401
"""EF @ VFc4GElQEd"" shows a A♣, 8♠.",2024-09-21T04:05:34.124Z,172689153412400
"""EF @ VFc4GElQEd"" calls 32",2024-09-21T04:05:33.245Z,172689153324500
"""Coach @ By3K9aXVqk"" raises to 32",2024-09-21T04:05:27.668Z,172689152766800
"""EF @ VFc4GElQEd"" bets 16",2024-09-21T04:05:23.500Z,172689152350000
"River: 4♠, 8♥, J♠, 7♥ [A♦]",2024-09-21T04:05:13.978Z,172689151397800
"""EF @ VFc4GElQEd"" calls 16",2024-09-21T04:05:13.136Z,172689151313600
"""Coach @ By3K9aXVqk"" raises to 16",2024-09-21T04:05:10.682Z,172689151068200
"""EF @ VFc4GElQEd"" bets 8",2024-09-21T04:05:05.088Z,172689150508800
"Turn: 4♠, 8♥, J♠ [7♥]",2024-09-21T04:04:58.492Z,172689149849200
"""Coach @ By3K9aXVqk"" checks",2024-09-21T04:04:57.686Z,172689149768600
"""EF @ VFc4GElQEd"" checks",2024-09-21T04:04:36.792Z,172689147679200
"Flop:  [4♠, 8♥, J♠]",2024-09-21T04:04:30.093Z,172689147009300
"""Pete @ iFQNNyllBu"" folds",2024-09-21T04:04:29.240Z,172689146924000
"""EF @ VFc4GElQEd"" calls 16",2024-09-21T04:04:26.498Z,172689146649800
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T04:04:18.698Z,172689145869800
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T04:04:17.266Z,172689145726600
"""Coach @ By3K9aXVqk"" raises to 16",2024-09-21T04:04:13.063Z,172689145306300
"""Pete @ iFQNNyllBu"" calls 8",2024-09-21T04:04:01.674Z,172689144167400
"""EF @ VFc4GElQEd"" posts a big blind of 8",2024-09-21T04:03:53.890Z,172689143389008
"""JPo @ mfMIPKwFQy"" posts a small blind of 4",2024-09-21T04:03:53.890Z,172689143389007
"Player stacks: #2 ""EF @ VFc4GElQEd"" (488) | #7 ""Pete @ iFQNNyllBu"" (95) | #8 ""Coach @ By3K9aXVqk"" (311) | #9 ""Phil @ VLzOHDKkW1"" (170) | #10 ""JPo @ mfMIPKwFQy"" (536)",2024-09-21T04:03:53.890Z,172689143389001
"-- starting hand #52 (id: pgctanlt2neq)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-09-21T04:03:53.890Z,172689143389000
"-- ending hand #51 --",2024-09-21T04:03:47.869Z,172689142786902
"""EF @ VFc4GElQEd"" collected 56 from pot with Pair, 4's (combination: 4♠, 4♦, A♥, Q♦, J♠)",2024-09-21T04:03:47.869Z,172689142786901
"""EF @ VFc4GElQEd"" shows a J♠, A♥.",2024-09-21T04:03:47.869Z,172689142786900
"""Pete @ iFQNNyllBu"" checks",2024-09-21T04:03:47.026Z,172689142702600
"""EF @ VFc4GElQEd"" checks",2024-09-21T04:03:42.907Z,172689142290700
"River: 9♥, 4♠, 4♦, Q♦ [3♠]",2024-09-21T04:03:38.800Z,172689141880000
"""EF @ VFc4GElQEd"" calls 8",2024-09-21T04:03:37.981Z,172689141798100
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T04:03:30.218Z,172689141021800
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T04:03:28.358Z,172689140835800
"""Coach @ By3K9aXVqk"" folds",2024-09-21T04:03:27.395Z,172689140739500
"""Pete @ iFQNNyllBu"" bets 8",2024-09-21T04:03:22.801Z,172689140280100
"""EF @ VFc4GElQEd"" checks",2024-09-21T04:03:19.772Z,172689139977200
